,duration,isHD,treatment,licensedContent,popular,hasDescription,numTags,isMusicCategory,publishDayOfWeek,publishMonth,publishYear
Wherever You Go Sublime With Rome,213.0,1.0,0.0,0.0,14.788347961046448,1.0,14,1.0,2.0,5.0,2015.0
Jet Black Heart 5 Seconds of Summer,246.0,1.0,0.0,1.0,17.596368032765167,1.0,10,1.0,3.0,12.0,2015.0
Ghost Ship Blur,291.0,1.0,0.0,0.0,13.420841462623464,1.0,0,0.0,2.0,9.0,2015.0
Gone JR JR,211.0,1.0,0.0,1.0,15.024239533753681,1.0,7,1.0,1.0,9.0,2015.0
Smell These Roses The Holdup,243.0,1.0,0.0,1.0,9.598320165743328,1.0,2,1.0,0.0,1.0,2022.0
Floors Abhi The Nomad Foster Cazz,211.0,1.0,0.0,0.0,12.457644262957338,1.0,5,1.0,4.0,12.0,2015.0
Ok Alright (feat. ScHoolboy Q) Travis Scott ScHoolboy Q,418.0,1.0,0.0,1.0,15.191369155427555,1.0,5,1.0,5.0,9.0,2015.0
Strange Love Halsey,247.0,1.0,0.0,1.0,16.01924986826974,1.0,11,1.0,4.0,8.0,2015.0
All Day All Night Moon Taxi,230.0,1.0,0.0,1.0,13.579717335854719,1.0,3,0.0,1.0,6.0,2015.0
Songs I Can't Listen To Neon Trees,206.0,1.0,0.0,1.0,15.070405822927423,1.0,9,1.0,2.0,6.0,2015.0
This Must Be The Place Iron & Wine Ben Bridwell,213.0,1.0,0.0,1.0,11.934965775615499,1.0,13,1.0,5.0,11.0,2018.0
Grow Up King Lil G Chikk,188.0,1.0,0.0,1.0,12.408809387066722,1.0,4,1.0,0.0,3.0,2020.0
Come Alive (Dry Bones) Lauren Daigle,233.0,1.0,0.0,0.0,15.492251541643407,1.0,20,1.0,5.0,3.0,2015.0
For The Love (Big Wild Remix) GRiZ Big Wild Talib Kweli,174.0,1.0,0.0,1.0,13.303594339716254,1.0,40,0.0,4.0,7.0,2015.0
Sense King Gizzard & The Lizard Wizard,211.0,1.0,0.0,0.0,13.029704080902098,1.0,9,1.0,5.0,12.0,2015.0
Me and the Whiskey Whitey Morgan and the 78's,273.0,1.0,1.0,0.0,14.053580553568919,1.0,20,1.0,4.0,9.0,2015.0
딱 좋아(Just right) GOT7,242.0,1.0,1.0,1.0,19.825983576423788,1.0,58,1.0,6.0,7.0,2015.0
Play No Games Big Sean Chris Brown Ty Dolla $ign,237.0,1.0,0.0,1.0,17.874286680023673,1.0,14,1.0,0.0,6.0,2015.0
Loud Places (feat. Romy) Jamie xx,305.0,1.0,0.0,1.0,17.183898102158704,1.0,12,1.0,4.0,3.0,2015.0
No Sense Justin Bieber Travis Scott,276.0,0.0,0.0,0.0,13.228343700941561,1.0,11,1.0,4.0,11.0,2015.0
PPP Beach House,369.0,1.0,0.0,1.0,15.770611768087944,1.0,41,1.0,0.0,9.0,2015.0
Dessert Dawin,212.0,1.0,0.0,0.0,14.016067337847383,1.0,26,1.0,1.0,1.0,2021.0
Encantadora Yandel,266.0,1.0,1.0,1.0,20.19622942380425,1.0,23,1.0,1.0,12.0,2015.0
Gutter Girl Hot Flash Heat Wave,225.0,1.0,0.0,1.0,13.154404532949124,1.0,0,1.0,5.0,7.0,2015.0
The Greatest Futuristic,232.0,1.0,0.0,0.0,17.213727903726923,1.0,20,1.0,2.0,3.0,2015.0
Drinks On Us Mike WiLL Made-It The Weeknd Swae Lee Future,300.0,1.0,0.0,0.0,16.759167705264026,1.0,10,1.0,6.0,2.0,2015.0
Was It 26 Chris Stapleton,290.0,1.0,0.0,1.0,15.435651587144061,1.0,8,1.0,1.0,7.0,2018.0
Piénsalo - Inédita Banda MS de Sergio Lizárraga,157.0,0.0,0.0,0.0,10.2598674529538,1.0,0,0.0,2.0,1.0,2019.0
"Secret Love Song, Pt. II Little Mix",266.0,1.0,0.0,1.0,14.08586664869978,1.0,5,1.0,0.0,1.0,2022.0
I Needed You blackbear,180.0,0.0,0.0,1.0,15.003892859529106,1.0,16,1.0,4.0,2.0,2015.0
"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano) Johannes Brahms Yo-Yo Ma",110.0,1.0,0.0,1.0,10.854527476737102,1.0,3,1.0,5.0,9.0,2015.0
"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover"" James Bay",262.0,1.0,0.0,1.0,8.902999661861218,1.0,4,1.0,1.0,6.0,2021.0
Supiste Hacerme Mal Edwin Luna y La Trakalosa de Monterrey,641.0,1.0,0.0,0.0,18.762126214946022,1.0,22,1.0,5.0,12.0,2015.0
Cirice Ghost,366.0,1.0,0.0,1.0,17.871903637219575,1.0,6,1.0,0.0,6.0,2015.0
Now & Forever Drake,282.0,1.0,0.0,1.0,14.88471291664215,1.0,5,1.0,2.0,8.0,2018.0
Crazy in Love Eden Project,267.0,1.0,0.0,0.0,16.52917576537185,1.0,62,1.0,0.0,4.0,2015.0
Yayo (feat. Snootie) Yo Gotti Snootie,209.0,1.0,0.0,1.0,17.634329238717914,1.0,6,1.0,4.0,3.0,2014.0
Like I'm Gonna Lose You Jasmine Thompson,236.0,1.0,0.0,1.0,16.30178102732743,1.0,34,1.0,6.0,8.0,2015.0
Plastic Bag Drake Future,203.0,1.0,0.0,1.0,14.43089077271803,1.0,8,1.0,4.0,7.0,2018.0
Brahms Lullaby and White Noise Ocean Waves Baby Lullaby Academy,146.0,1.0,0.0,1.0,5.247024072160486,1.0,2,1.0,0.0,3.0,2021.0
Die In a Fire (feat. EileMonty & Orko) The Living Tombstone Eile Monty Orko,186.0,1.0,1.0,1.0,18.972348308279688,1.0,23,1.0,4.0,4.0,2015.0
Two Pina Coladas Brooks Jefferson,216.0,1.0,0.0,1.0,10.369294889650455,1.0,8,1.0,2.0,9.0,2015.0
Come To the Table Sidewalk Prophets,257.0,1.0,0.0,1.0,15.514306425352459,1.0,12,1.0,4.0,6.0,2017.0
I'd Love To Change The World - Matstubs Remix Jetta Matstubs,191.0,1.0,0.0,0.0,19.37487182922684,1.0,21,1.0,3.0,12.0,2014.0
Games Luke Bryan,177.0,1.0,0.0,1.0,14.089468128832198,1.0,4,1.0,6.0,7.0,2018.0
American You Yelawolf,218.0,1.0,0.0,1.0,17.904244677712807,1.0,7,1.0,4.0,4.0,2015.0
Madonna Drake,178.0,1.0,0.0,1.0,15.065154667872594,1.0,4,1.0,2.0,8.0,2018.0
Yin Yang Girl Morgan Wallen,209.0,1.0,0.0,0.0,12.352317873741438,1.0,0,0.0,1.0,6.0,2019.0
Pipe It Up Migos,209.0,1.0,0.0,0.0,17.066175899063992,1.0,11,1.0,0.0,8.0,2015.0
Johnny Boy's Bones Colter Wall The Dead South,177.0,0.0,0.0,0.0,13.744284122500833,1.0,5,1.0,1.0,6.0,2015.0
Keep Going The Revivalists,305.0,1.0,0.0,0.0,15.07958982635669,1.0,21,1.0,0.0,5.0,2015.0
Wonder If You Wonder Witt Lowry,236.0,1.0,0.0,0.0,16.11190211052283,1.0,13,1.0,1.0,3.0,2016.0
My Nemesis Five Finger Death Punch,259.0,1.0,1.0,1.0,17.38977183172972,1.0,12,1.0,0.0,2.0,2016.0
No Pressure Justin Bieber Big Sean,287.0,1.0,0.0,0.0,15.32681003484665,1.0,0,1.0,4.0,11.0,2015.0
Love Like Ghosts Lord Huron,225.0,1.0,0.0,1.0,14.759164674204044,1.0,3,1.0,2.0,1.0,2017.0
Mind (feat. Kai) Jack Ü Skrillex Diplo kai,242.0,1.0,0.0,1.0,19.689187573468267,1.0,9,1.0,5.0,2.0,2016.0
Stainless Logic Dria,200.0,1.0,0.0,0.0,15.613549105786126,1.0,23,1.0,4.0,11.0,2015.0
The Way You Look Tonight Frank Sinatra,203.0,1.0,0.0,1.0,16.35251467453984,1.0,5,1.0,2.0,12.0,2018.0
Alien Blues Vundabar,157.0,1.0,0.0,0.0,13.915536872031398,1.0,5,1.0,2.0,4.0,2021.0
Freight Train Aaron Watson,176.0,1.0,0.0,1.0,15.467818478306793,1.0,17,1.0,1.0,2.0,2015.0
Caretaker (feat. SZA) DRAM SZA,178.0,1.0,0.0,0.0,15.355065774563709,1.0,7,1.0,4.0,10.0,2015.0
Silhouette Parker McCollum,264.0,1.0,0.0,0.0,13.771534636708457,1.0,20,1.0,5.0,1.0,2015.0
Lose My Mind Brett Eldredge,161.0,1.0,0.0,1.0,17.058199350111742,1.0,12,1.0,2.0,4.0,2015.0
Kiss You in the Morning Michael Ray,204.0,1.0,0.0,1.0,15.81797142831531,1.0,9,1.0,3.0,6.0,2015.0
U Mad Vic Mensa Kanye West,281.0,1.0,0.0,1.0,16.843059325972135,1.0,11,1.0,1.0,6.0,2015.0
Outback (Extended Remix) Moonshine Bandits Durwood Black Redneck Souljers Bubba Sparxxx Demun Jones The Lacs D. Thrash Moccasin Creek Lenny Cooper,513.0,1.0,0.0,0.0,17.24079386415377,1.0,18,1.0,3.0,8.0,2015.0
Thank God I Got Her Jonny Diaz,192.0,1.0,0.0,1.0,15.524096548766533,1.0,11,1.0,1.0,4.0,2014.0
Favorite Nicki Minaj Jeremih,244.0,0.0,0.0,0.0,16.21011724747713,1.0,9,1.0,0.0,12.0,2014.0
You & Me (feat. W. Darling) Bassnectar W. Darling,246.0,1.0,0.0,0.0,15.233651636032262,1.0,20,1.0,1.0,5.0,2014.0
중독 Overdose EXO-K,261.0,1.0,0.0,1.0,19.310149932670793,1.0,65,1.0,1.0,5.0,2014.0
Sex Metal Barbie In This Moment,303.0,1.0,0.0,1.0,17.21396066933286,1.0,5,1.0,4.0,5.0,2015.0
Rain BTS,265.0,1.0,0.0,1.0,15.427899312378623,1.0,4,1.0,5.0,11.0,2016.0
Gotta Go My Own Way Melodyia Music,215.0,1.0,0.0,1.0,11.536700583620998,1.0,3,1.0,2.0,6.0,2018.0
Why Try Ariana Grande,212.0,1.0,0.0,0.0,11.347685188906706,1.0,3,1.0,3.0,6.0,2021.0
"Feel It (feat. Lloyd, Rich Homie Quan) Jacquees",260.0,1.0,0.0,1.0,15.970132853304783,1.0,2,1.0,3.0,11.0,2014.0
Unfucktheworld Angel Olsen,126.0,1.0,0.0,1.0,13.025762164575395,1.0,9,1.0,0.0,12.0,2014.0
"We All Country (feat. Colt Ford, Sarah Ross & Charlie Farley) Moonshine Bandits Colt Ford Sarah Ross Charlie Farley",266.0,1.0,0.0,1.0,16.462630865659417,1.0,9,1.0,2.0,6.0,2014.0
Little Things Bush,242.0,0.0,0.0,1.0,16.056003096005036,1.0,20,1.0,2.0,9.0,2012.0
Don't You Sage The Gemini,144.0,1.0,0.0,1.0,15.942353323491883,1.0,8,1.0,2.0,3.0,2014.0
From Gold Novo Amor,214.0,1.0,0.0,1.0,15.10785296647154,1.0,48,1.0,0.0,9.0,2013.0
The Time I've Wasted Lori McKenna,214.0,1.0,0.0,0.0,10.959540226785442,1.0,4,1.0,6.0,12.0,2017.0
Armor Landon Austin,208.0,1.0,0.0,0.0,14.775634809162373,1.0,0,1.0,0.0,12.0,2015.0
Nothing's Over Three Legged Fox,273.0,1.0,0.0,1.0,11.971533156476479,1.0,8,1.0,5.0,10.0,2015.0
You're The Only One Chris Renzema Moriah Hazeltine,284.0,1.0,0.0,0.0,9.47401147446646,1.0,8,1.0,3.0,5.0,2020.0
Only Love Can Hurt Like This Paloma Faith,233.0,1.0,0.0,1.0,10.812793950635838,1.0,13,1.0,4.0,8.0,2022.0
The Negative One Slipknot,327.0,1.0,0.0,1.0,17.043995308879,1.0,14,1.0,1.0,8.0,2014.0
Lucky Cody Johnson,191.0,1.0,0.0,1.0,11.311139703608662,1.0,25,1.0,0.0,5.0,2020.0
Miami 82 - Kygo Remix Syn Cole Kygo,343.0,1.0,0.0,0.0,15.892067944464246,1.0,7,1.0,4.0,2.0,2014.0
Ghost Ella Henderson,238.0,1.0,0.0,1.0,18.497796819366357,1.0,20,1.0,1.0,4.0,2014.0
Hope in Front of Me Danny Gokey,221.0,1.0,0.0,0.0,16.450403514315386,1.0,8,1.0,4.0,1.0,2014.0
Freak No More Migos,225.0,1.0,0.0,0.0,16.61295718401113,1.0,3,1.0,2.0,2.0,2014.0
Alligator Skin Boots McCafferty,143.0,1.0,0.0,1.0,15.261618859445992,1.0,3,1.0,3.0,10.0,2016.0
The Imitation Game Alexandre Desplat London Symphony Orchestra,317.0,1.0,0.0,0.0,12.175381452375984,1.0,12,1.0,2.0,3.0,2016.0
"Feel It (feat. Rich Homie Quan, Lloyd) Jacquees",260.0,1.0,0.0,1.0,15.970132853304783,1.0,2,1.0,3.0,11.0,2014.0
About the Money T.I. Young Thug,271.0,1.0,0.0,1.0,19.57319184602673,1.0,32,1.0,0.0,6.0,2014.0
My Best Friend Tim McGraw,280.0,1.0,0.0,1.0,16.13671512762736,1.0,9,1.0,4.0,3.0,2018.0
Light Sleeping At Last,260.0,1.0,0.0,0.0,16.621093557931168,1.0,4,1.0,4.0,1.0,2014.0
GOOD BOY GD X TAEYANG,251.0,1.0,0.0,1.0,19.648788916856574,1.0,21,1.0,3.0,11.0,2014.0
West Savannah (feat. SZA) Isaiah Rashad SZA,168.0,1.0,0.0,1.0,14.370669572077992,1.0,3,1.0,6.0,11.0,2014.0
Cowboy Like Me Cody Johnson,309.0,1.0,0.0,0.0,14.675001494040284,1.0,9,1.0,2.0,1.0,2014.0
From Eden Hozier,303.0,1.0,0.0,1.0,17.819292280576082,1.0,35,1.0,1.0,11.0,2014.0
She Wildin' Fabolous Chris Brown,229.0,1.0,0.0,0.0,16.872374242542413,1.0,21,1.0,5.0,12.0,2015.0
A Calf Born in Winter Khruangbin,210.0,1.0,0.0,1.0,12.978853219236662,1.0,3,1.0,0.0,4.0,2018.0
Bad (feat. Vassy) - Radio Edit David Guetta Showtek VASSY,171.0,1.0,0.0,1.0,20.738716492449615,1.0,23,1.0,3.0,4.0,2014.0
Holding On to You Miranda Lambert,279.0,1.0,0.0,1.0,14.299821966027904,1.0,4,1.0,1.0,6.0,2014.0
Disconnected 5 Seconds of Summer,211.0,1.0,0.0,1.0,11.808784018706143,1.0,6,1.0,1.0,7.0,2018.0
Will The Circle Be Unbroken - Live Warren Haynes Derek Trucks Susan Tedeschi Devon Allman Robert Randolph Jimmy Hall Sam Moore Keb' Mo Brantley Gilbert Dr. John Pat Monahan John Hiatt Taj Mahal Gregg Allman Widespread Panic Trace Adkins Vince Gill Martina McBride Eric Church Jackson Browne Zac Brown The Allman Brothers Band,583.0,1.0,0.0,0.0,11.646590598651017,1.0,0,1.0,0.0,1.0,2014.0
Happy Idiot TV On The Radio,182.0,1.0,0.0,1.0,14.665931536337455,1.0,9,1.0,1.0,9.0,2014.0
Hawaiian Boi Triathalon,160.0,1.0,0.0,0.0,10.852516492998056,1.0,31,1.0,6.0,1.0,2018.0
"Love, Lust, And Liars I Prevail",203.0,1.0,0.0,1.0,14.490474928615221,1.0,3,1.0,3.0,5.0,2018.0
Our Love Sharon Van Etten,233.0,1.0,0.0,1.0,13.924436709181451,1.0,7,1.0,0.0,7.0,2014.0
I Wish You Would Taylor Swift,208.0,1.0,0.0,1.0,13.892159513369679,1.0,7,1.0,2.0,9.0,2018.0
Tomorrow BTS,268.0,1.0,1.0,0.0,14.534280162608313,1.0,35,0.0,0.0,10.0,2017.0
Feelings Maroon 5,195.0,1.0,0.0,1.0,14.778425300065697,1.0,6,1.0,2.0,12.0,2018.0
I Know Places Taylor Swift,196.0,1.0,0.0,1.0,13.85933795174443,1.0,7,1.0,2.0,9.0,2018.0
El Comando del Diablo Noel Torres Gerardo Ortiz,151.0,0.0,0.0,1.0,15.04223839166091,1.0,10,1.0,2.0,3.0,2015.0
Light Up Light Up Baby Bash Z-Ro Berner Baby E,256.0,1.0,0.0,1.0,16.741985782282303,1.0,29,1.0,1.0,11.0,2014.0
Thrive Casting Crowns,310.0,1.0,0.0,1.0,16.69622572963787,1.0,24,1.0,2.0,12.0,2013.0
Breaking Skin Nonpoint,233.0,1.0,0.0,1.0,14.411295705107285,1.0,6,1.0,0.0,9.0,2014.0
I Heard Goodbye Dan + Shay,221.0,1.0,0.0,1.0,14.604852072803302,1.0,0,1.0,1.0,4.0,2014.0
Living the Dream Sturgill Simpson,232.0,1.0,0.0,1.0,13.810771345616995,1.0,13,1.0,2.0,5.0,2014.0
Picture Frames rei brown,273.0,1.0,0.0,1.0,12.927450076294189,1.0,3,1.0,4.0,8.0,2019.0
Run Away with You Big & Rich,271.0,1.0,0.0,0.0,13.603222867980787,1.0,7,1.0,3.0,4.0,2018.0
Say Something - Zac Samuel Remix Karen Harding Zac Samuel,216.0,1.0,0.0,1.0,16.427347978707473,1.0,8,1.0,0.0,1.0,2015.0
Metropolis Logic,296.0,1.0,0.0,0.0,15.73600384651071,1.0,38,1.0,1.0,10.0,2014.0
Llegaste Tú Luis Fonsi Juan Luis Guerra 4.40,234.0,1.0,0.0,1.0,19.524928636067475,1.0,16,1.0,4.0,8.0,2014.0
Style Taylor Swift,243.0,1.0,0.0,1.0,20.394545067329386,1.0,6,1.0,4.0,2.0,2015.0
Bounce Logic,245.0,1.0,0.0,0.0,16.097804674439068,1.0,39,1.0,1.0,10.0,2014.0
#SELFIE The Chainsmokers,224.0,1.0,0.0,0.0,20.224342518878633,1.0,32,1.0,2.0,1.0,2014.0
Hunger Of The Pine alt-J,227.0,1.0,0.0,1.0,17.77934080968406,1.0,18,1.0,2.0,7.0,2014.0
Hands Up NF,200.0,1.0,0.0,1.0,14.404387184198223,1.0,7,1.0,1.0,8.0,2014.0
Tremor - Sensation 2014 Anthem Dimitri Vegas & Like Mike Martin Garrix,295.0,1.0,0.0,0.0,10.280484596664767,1.0,14,1.0,0.0,12.0,2019.0
Bad Blood Taylor Swift,245.0,1.0,0.0,1.0,21.135559880705596,1.0,4,1.0,0.0,5.0,2015.0
This Summer Maroon 5,327.0,1.0,0.0,1.0,18.08735493214093,1.0,10,1.0,0.0,6.0,2015.0
Eternal Sunshine Jhené Aiko,223.0,1.0,0.0,1.0,15.40193671936839,1.0,7,1.0,0.0,4.0,2015.0
How You Get The Girl Taylor Swift,248.0,1.0,0.0,1.0,14.42272505226577,1.0,7,1.0,2.0,9.0,2018.0
All I've Ever Known Bahamas,371.0,1.0,0.0,0.0,16.33023212606061,1.0,14,1.0,2.0,2.0,2018.0
Guts Over Fear Eminem Sia,333.0,1.0,0.0,1.0,19.30934544286251,1.0,17,1.0,0.0,11.0,2014.0
You Make Me Brave (Live) Bethel Music Amanda Lindsey Cook,364.0,1.0,0.0,1.0,17.2012285158047,1.0,17,1.0,5.0,4.0,2014.0
The Big Unknown Elder Island,304.0,1.0,0.0,0.0,14.129520247121855,1.0,8,1.0,5.0,7.0,2014.0
Come Back Down Home,294.0,1.0,0.0,0.0,13.775858711886547,1.0,11,1.0,3.0,9.0,2016.0
Be My Baby Ariana Grande Cashmere Cat,218.0,1.0,0.0,1.0,15.930562215891717,1.0,9,1.0,0.0,7.0,2018.0
Fucked My Way Up To The Top Lana Del Rey,520.0,1.0,0.0,0.0,8.220672170297252,1.0,0,1.0,3.0,1.0,2022.0
Bend Ova (feat. Tyga) Lil Jon Tyga,229.0,1.0,0.0,1.0,16.371768329712783,1.0,11,1.0,3.0,6.0,2014.0
Crazy in Love Sofia Karlberg,191.0,1.0,0.0,0.0,17.316248341230864,1.0,7,1.0,6.0,12.0,2014.0
Perfect Storm Brad Paisley,235.0,1.0,0.0,1.0,16.111362030939052,1.0,4,1.0,2.0,10.0,2014.0
Lazaretto Jack White,232.0,1.0,0.0,1.0,17.061801257434716,1.0,24,1.0,2.0,6.0,2014.0
"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 Max Richter Daniel Hope Konzerthaus Kammerorchester Berlin Andre de Ridder",160.0,1.0,0.0,0.0,14.176660076047884,1.0,26,0.0,3.0,3.0,2014.0
Lyin King Jhené Aiko,215.0,1.0,0.0,0.0,15.369100609173774,1.0,12,1.0,4.0,11.0,2014.0
Breaking Free Melodyia Music,210.0,1.0,0.0,1.0,13.068945722897654,1.0,3,1.0,2.0,6.0,2018.0
I'm Gone Logic,247.0,1.0,0.0,0.0,15.788166819491213,1.0,40,1.0,1.0,10.0,2014.0
Somewhere Only We Know Lily Allen,223.0,1.0,0.0,1.0,17.757834478549558,1.0,45,1.0,0.0,12.0,2013.0
Beside You 5 Seconds of Summer,221.0,1.0,0.0,1.0,12.855009284423183,1.0,6,1.0,1.0,7.0,2018.0
Say Something A Great Big World,232.0,1.0,0.0,1.0,20.221656583331175,1.0,20,1.0,2.0,11.0,2013.0
I Forget Where We Were Ben Howard,254.0,1.0,0.0,1.0,16.27438606848463,1.0,14,1.0,1.0,11.0,2014.0
Frame of Mind Tristam Braken,271.0,1.0,0.0,1.0,17.976635860046684,1.0,7,0.0,4.0,4.0,2014.0
Been On G-Eazy,211.0,1.0,0.0,0.0,18.585196141181495,1.0,36,1.0,2.0,8.0,2013.0
Drop Dead Cynical Amaranthe,208.0,1.0,0.0,1.0,16.417074276412336,1.0,14,1.0,1.0,9.0,2014.0
Only King Forever Elevation Worship,296.0,1.0,0.0,0.0,15.732819860078028,1.0,25,1.0,1.0,1.0,2014.0
Valley Girls blackbear,220.0,1.0,0.0,0.0,14.255361633733083,1.0,1,1.0,6.0,7.0,2016.0
Can't Say No Dan + Shay,176.0,1.0,0.0,1.0,14.458847028775255,1.0,0,1.0,1.0,4.0,2014.0
The Palisades Childish Gambino Christian Rich,182.0,1.0,0.0,0.0,10.909801787057871,1.0,9,0.0,0.0,1.0,2015.0
In Vein Rick Ross The Weeknd,262.0,0.0,0.0,0.0,15.351169521033794,1.0,6,1.0,0.0,3.0,2014.0
En la Sierra y la Ciudad (La China) La Adictiva Banda San José de Mesillas,205.0,1.0,0.0,1.0,15.561104440803462,1.0,3,1.0,5.0,11.0,2014.0
Ooh Jon Bellion Christianne Jensen,220.0,1.0,0.0,0.0,14.329368978150471,1.0,8,0.0,0.0,1.0,2015.0
Backroads Life (feat. The Lacs) Charlie Farley The Lacs,310.0,1.0,0.0,1.0,15.908126435723553,1.0,4,1.0,0.0,8.0,2015.0
Wicked Games (feat. Anna Naklab) - Radio Edit Parra for Cuva Anna Naklab,196.0,1.0,0.0,0.0,12.791487054412235,1.0,18,1.0,4.0,10.0,2013.0
Wu-Tang Forever Drake,218.0,1.0,0.0,1.0,15.925000102595822,1.0,5,1.0,1.0,7.0,2018.0
Border Line King Krule,188.0,0.0,0.0,0.0,14.141189758756202,1.0,12,1.0,3.0,10.0,2013.0
Pusher Love Girl Justin Timberlake,483.0,1.0,0.0,1.0,14.706545838884258,1.0,5,1.0,6.0,2.0,2017.0
Oblivion M83 Susanne Sundfør,357.0,1.0,0.0,0.0,15.613357626767483,1.0,15,1.0,2.0,12.0,2015.0
II. Earth: The Oldest Computer (The Last Night) Childish Gambino Azealia Banks,285.0,1.0,0.0,0.0,13.779230317381002,1.0,5,1.0,4.0,1.0,2015.0
If You Ain't Here To Party Luke Bryan,235.0,0.0,0.0,0.0,14.294328972585284,1.0,6,1.0,3.0,3.0,2011.0
Ten Thousand Feet I See Stars,440.0,1.0,0.0,1.0,15.54721034993133,1.0,18,1.0,2.0,4.0,2014.0
My Calling AJR,237.0,1.0,0.0,1.0,13.622570018819555,1.0,1,1.0,5.0,2.0,2015.0
Show Out (feat. Big Sean & Jeezy) Juicy J Big Sean Jeezy,344.0,1.0,0.0,1.0,17.560741493491296,1.0,27,1.0,3.0,3.0,2013.0
Hollow Bodies blessthefall,260.0,1.0,0.0,1.0,16.314423575681893,1.0,35,1.0,0.0,3.0,2014.0
Angel of Small Death and the Codeine Scene Hozier,220.0,0.0,0.0,0.0,16.509098009213698,1.0,3,1.0,3.0,8.0,2013.0
If U Were Mine (feat. James Fauntleroy) Nipsey Hussle James Fauntleroy,194.0,1.0,0.0,1.0,14.315228317193402,1.0,9,1.0,6.0,3.0,2018.0
Take Back the Night Tryhardninja,247.0,1.0,1.0,1.0,14.27633531495612,1.0,13,0.0,5.0,8.0,2013.0
Wake up Lovin' You Craig Morgan,224.0,1.0,0.0,0.0,13.879514873939673,1.0,11,1.0,2.0,8.0,2013.0
Villuminati J. Cole,306.0,0.0,0.0,0.0,14.872647513733082,1.0,1,1.0,6.0,6.0,2013.0
Take My Drunk Ass Home Luke Bryan,201.0,0.0,0.0,1.0,16.33691289729642,1.0,17,1.0,0.0,2.0,2011.0
Move Little Mix,224.0,1.0,0.0,1.0,19.13613610147221,1.0,25,1.0,4.0,10.0,2013.0
XOXO Cherub,292.0,1.0,0.0,1.0,12.604053147053694,1.0,3,1.0,5.0,11.0,2014.0
Deep Theta 2.0 (Pt 13) Steven Halpern Jorge Alfano,446.0,1.0,0.0,1.0,10.55711397493379,1.0,17,1.0,0.0,2.0,2017.0
I Think About You Austin Moon,137.0,1.0,0.0,0.0,14.166063903092,1.0,10,0.0,0.0,3.0,2013.0
Stop The World I Wanna Get Off With You Arctic Monkeys,192.0,1.0,0.0,1.0,17.690090188237793,1.0,21,1.0,4.0,8.0,2013.0
The Star Room Mac Miller,276.0,1.0,0.0,0.0,16.64542127788566,1.0,20,1.0,2.0,10.0,2013.0
You Five Finger Death Punch,183.0,1.0,0.0,1.0,14.418008479732086,1.0,16,1.0,4.0,6.0,2018.0
The City The 1975,217.0,1.0,0.0,1.0,16.642281606691576,1.0,29,1.0,2.0,8.0,2013.0
Dum Dee Dum Keys N Krates,204.0,1.0,0.0,1.0,15.692272721462254,1.0,14,1.0,4.0,1.0,2016.0
We Won't Be Shaken Building 429,238.0,1.0,0.0,1.0,14.027393344181293,1.0,4,1.0,3.0,3.0,2013.0
Feds Watching 2 Chainz Pharrell Williams,270.0,1.0,0.0,1.0,17.627875446996214,1.0,11,1.0,0.0,7.0,2013.0
West Coast The Neighbourhood,252.0,0.0,0.0,0.0,16.146317151643615,1.0,9,0.0,5.0,7.0,2013.0
Blank Disfigure,210.0,1.0,0.0,1.0,19.24486234479449,1.0,23,1.0,2.0,5.0,2013.0
Tapout Rich Gang Lil Wayne Birdman Mack Maine Nicki Minaj Future,295.0,1.0,0.0,1.0,18.857473852102334,1.0,17,1.0,6.0,5.0,2013.0
Black As Night Nahko And Medicine For The People,469.0,1.0,0.0,0.0,15.588463623500587,1.0,8,1.0,4.0,11.0,2014.0
Girls Kid Cudi Too $hort,268.0,1.0,0.0,1.0,13.329855481340228,1.0,8,1.0,6.0,11.0,2018.0
She Keeps Me Warm Mary Lambert,252.0,1.0,0.0,1.0,16.395048369197013,1.0,21,1.0,6.0,8.0,2013.0
Sundream RÜFÜS DU SOL,298.0,1.0,0.0,1.0,15.944455461808332,1.0,6,1.0,1.0,6.0,2014.0
Shame Ciaran Lavery,263.0,1.0,0.0,0.0,12.393754808566225,1.0,24,1.0,0.0,9.0,2015.0
Beverly Laurel Tame Impala,191.0,1.0,0.0,1.0,13.663981605072266,1.0,5,1.0,3.0,11.0,2018.0
All the Way Home Tamar Braxton,251.0,1.0,0.0,1.0,18.0160833892373,1.0,32,1.0,2.0,12.0,2013.0
I'm Out (feat. Nicki Minaj) Ciara Nicki Minaj,242.0,1.0,0.0,1.0,18.413593951855855,1.0,37,1.0,0.0,7.0,2013.0
"Love, Love, Love Donny Hathaway",205.0,1.0,0.0,1.0,12.350398072395985,1.0,3,1.0,1.0,8.0,2014.0
Stal C418,152.0,1.0,0.0,1.0,14.130097915192035,1.0,12,0.0,3.0,11.0,2013.0
Stone Born Without Bones,214.0,1.0,0.0,1.0,12.586165243303201,1.0,5,1.0,3.0,11.0,2014.0
Giorgio by Moroder Daft Punk,554.0,1.0,0.0,1.0,17.341233026124524,1.0,23,1.0,0.0,2.0,2014.0
Someone Else Miley Cyrus,289.0,1.0,0.0,0.0,16.396807864237445,1.0,1,1.0,2.0,10.0,2013.0
